game_id,season_id,season_type,stad_id,home_team_id,away_team_id,home_score,away_score,home_win,game_date,status
22200025,22022,Regular Season,s018,1610612750,1610612762,104,111,L,2022/10/21,Ended
22200026,22022,Regular Season,s010,1610612744,1610612743,102,100,W,2022/10/21,Ended
22200027,22022,Regular Season,s025,1610612757,1610612756,137,96,W,2022/10/21,Ended
22200028,22022,Regular Season,s023,1610612755,1610612759,96,128,L,2022/10/22,Ended
22200029,22022,Regular Season,s012,1610612754,1610612765,105,114,L,2022/10/22,Ended
22200030,22022,Regular Season,s022,1610612753,1610612738,125,105,W,2022/10/22,Ended
22200031,22022,Regular Season,s016,1610612748,1610612761,120,126,L,2022/10/22,Ended
22200032,22022,Regular Season,s005,1610612741,1610612739,124,115,W,2022/10/22,Ended
22200033,22022,Regular Season,s017,1610612749,1610612745,109,111,L,2022/10/22,Ended
22200034,22022,Regular Season,s007,1610612742,1610612763,122,117,W,2022/10/22,Ended
22200035,22022,Regular Season,s008,1610612743,1610612760,112,109,W,2022/10/22,Ended
22200036,22022,Regular Season,s026,1610612758,1610612746,106,116,L,2022/10/22,Ended
22200037,22022,Regular Season,s014,1610612747,1610612757,95,112,L,2022/10/23,Ended
22200038,22022,Regular Season,s001,1610612737,1610612766,104,106,L,2022/10/23,Ended
22200039,22022,Regular Season,s006,1610612739,1610612764,109,126,L,2022/10/23,Ended
22200040,22022,Regular Season,s019,1610612740,1610612762,121,122,L,2022/10/23,Ended
22200041,22022,Regular Season,s021,1610612760,1610612750,130,125,W,2022/10/23,Ended
22200042,22022,Regular Season,s010,1610612744,1610612758,117,107,W,2022/10/23,Ended
22200043,22022,Regular Season,s013,1610612746,1610612756,120,106,W,2022/10/23,Ended
22200044,22022,Regular Season,s023,1610612755,1610612754,115,102,W,2022/10/24,Ended
22200045,22022,Regular Season,s016,1610612748,1610612761,90,98,L,2022/10/24,Ended
22200046,22022,Regular Season,s020,1610612752,1610612753,120,102,W,2022/10/24,Ended
22200047,22022,Regular Season,s005,1610612741,1610612738,134,124,W,2022/10/24,Ended
22200048,22022,Regular Season,s011,1610612745,1610612762,106,115,L,2022/10/24,Ended
22200049,22022,Regular Season,s015,1610612763,1610612751,135,110,W,2022/10/24,Ended
22200050,22022,Regular Season,s018,1610612750,1610612759,114,108,W,2022/10/24,Ended
22200051,22022,Regular Season,s025,1610612757,1610612743,113,111,W,2022/10/24,Ended
22200052,22022,Regular Season,s030,1610612764,1610612765,134,105,W,2022/10/25,Ended
22200053,22022,Regular Season,s019,1610612740,1610612742,120,99,W,2022/10/25,Ended
22200054,22022,Regular Season,s021,1610612760,1610612746,108,94,W,2022/10/25,Ended
22200055,22022,Regular Season,s024,1610612756,1610612744,134,131,W,2022/10/25,Ended
22200056,22022,Regular Season,s006,1610612739,1610612753,119,109,W,2022/10/26,Ended
22200057,22022,Regular Season,s009,1610612765,1610612737,109,101,W,2022/10/26,Ended
22200058,22022,Regular Season,s020,1610612752,1610612766,98,119,L,2022/10/26,Ended
22200059,22022,Regular Season,s028,1610612761,1610612755,110,99,W,2022/10/26,Ended
22200060,22022,Regular Season,s017,1610612749,1610612751,103,92,W,2022/10/26,Ended
22200061,22022,Regular Season,s005,1610612741,1610612754,134,122,W,2022/10/26,Ended
22200062,22022,Regular Season,s018,1610612750,1610612759,110,99,W,2022/10/26,Ended
22200063,22022,Regular Season,s029,1610612762,1610612745,124,109,W,2022/10/26,Ended
22200064,22022,Regular Season,s008,1610612743,1610612747,113,118,L,2022/10/26,Ended
22200065,22022,Regular Season,s025,1610612757,1610612748,125,129,L,2022/10/26,Ended
22200066,22022,Regular Season,s003,1610612751,1610612742,110,125,L,2022/10/27,Ended
22200067,22022,Regular Season,s021,1610612760,1610612746,123,110,W,2022/10/27,Ended
22200068,22022,Regular Season,s010,1610612744,1610612748,118,110,W,2022/10/27,Ended
22200069,22022,Regular Season,s026,1610612758,1610612763,111,102,W,2022/10/27,Ended
22200070,22022,Regular Season,s009,1610612765,1610612737,129,124,W,2022/10/28,Ended
22200071,22022,Regular Season,s022,1610612753,1610612766,117,101,W,2022/10/28,Ended
22200072,22022,Regular Season,s002,1610612738,1610612739,113,93,W,2022/10/28,Ended
22200073,22022,Regular Season,s028,1610612761,1610612755,123,132,L,2022/10/28,Ended
22200074,22022,Regular Season,s030,1610612764,1610612754,117,127,L,2022/10/28,Ended
22200075,22022,Regular Season,s017,1610612749,1610612752,124,111,W,2022/10/28,Ended
22200076,22022,Regular Season,s018,1610612750,1610612747,125,111,W,2022/10/28,Ended
22200077,22022,Regular Season,s027,1610612759,1610612741,112,136,L,2022/10/28,Ended
22200078,22022,Regular Season,s008,1610612743,1610612762,90,112,L,2022/10/28,Ended
22200079,22022,Regular Season,s024,1610612756,1610612740,119,108,W,2022/10/28,Ended
22200080,22022,Regular Season,s025,1610612757,1610612745,120,113,W,2022/10/28,Ended
22200081,22022,Regular Season,s026,1610612758,1610612748,123,115,W,2022/10/29,Ended
22200082,22022,Regular Season,s004,1610612766,1610612744,119,113,W,2022/10/29,Ended
22200083,22022,Regular Season,s003,1610612751,1610612754,109,114,L,2022/10/29,Ended
22200084,22022,Regular Season,s005,1610612741,1610612755,124,123,W,2022/10/29,Ended
22200085,22022,Regular Season,s017,1610612749,1610612737,111,117,L,2022/10/29,Ended
22200086,22022,Regular Season,s007,1610612742,1610612760,116,125,L,2022/10/29,Ended
22200087,22022,Regular Season,s029,1610612762,1610612763,121,108,W,2022/10/29,Ended
22200088,22022,Regular Season,s013,1610612746,1610612740,128,114,W,2022/10/30,Ended
22200089,22022,Regular Season,s002,1610612738,1610612764,124,109,W,2022/10/30,Ended
22200090,22022,Regular Season,s006,1610612739,1610612752,112,94,W,2022/10/30,Ended
22200091,22022,Regular Season,s009,1610612765,1610612744,121,110,W,2022/10/30,Ended
22200092,22022,Regular Season,s027,1610612759,1610612750,114,105,W,2022/10/30,Ended
22200093,22022,Regular Season,s007,1610612742,1610612753,91,112,L,2022/10/30,Ended
22200094,22022,Regular Season,s024,1610612756,1610612745,107,98,W,2022/10/30,Ended
22200095,22022,Regular Season,s014,1610612747,1610612743,139,109,W,2022/10/30,Ended
22200096,22022,Regular Season,s004,1610612766,1610612758,116,109,W,2022/10/31,Ended
22200097,22022,Regular Season,s030,1610612764,1610612755,121,105,W,2022/10/31,Ended
22200098,22022,Regular Season,s003,1610612751,1610612754,110,108,W,2022/10/31,Ended
22200099,22022,Regular Season,s028,1610612761,1610612737,95,93,W,2022/10/31,Ended
22200100,22022,Regular Season,s017,1610612749,1610612765,111,118,L,2022/10/31,Ended
22200101,22022,Regular Season,s029,1610612762,1610612763,108,115,L,2022/10/31,Ended
22200102,22022,Regular Season,s013,1610612746,1610612745,116,107,W,2022/10/31,Ended
22200103,22022,Regular Season,s003,1610612751,1610612741,116,108,W,2022/11/1,Ended
22200104,22022,Regular Season,s016,1610612748,1610612744,99,108,L,2022/11/1,Ended
22200105,22022,Regular Season,s021,1610612760,1610612753,116,109,W,2022/11/1,Ended
22200106,22022,Regular Season,s024,1610612756,1610612750,111,121,L,2022/11/1,Ended
22200107,22022,Regular Season,s006,1610612739,1610612738,120,117,W,2022/11/2,Ended
22200108,22022,Regular Season,s023,1610612755,1610612764,101,109,L,2022/11/2,Ended
22200109,22022,Regular Season,s016,1610612748,1610612758,106,111,L,2022/11/2,Ended
22200110,22022,Regular Season,s020,1610612752,1610612737,99,112,L,2022/11/2,Ended
22200111,22022,Regular Season,s005,1610612741,1610612766,103,100,W,2022/11/2,Ended
22200112,22022,Regular Season,s011,1610612745,1610612746,106,88,W,2022/11/2,Ended
22200113,22022,Regular Season,s017,1610612749,1610612765,114,113,W,2022/11/2,Ended
22200114,22022,Regular Season,s027,1610612759,1610612761,116,91,W,2022/11/2,Ended
22200115,22022,Regular Season,s007,1610612742,1610612762,110,107,W,2022/11/2,Ended
22200116,22022,Regular Season,s025,1610612757,1610612763,100,143,L,2022/11/2,Ended
22200117,22022,Regular Season,s014,1610612747,1610612740,110,122,L,2022/11/2,Ended
22200118,22022,Regular Season,s022,1610612753,1610612744,130,129,W,2022/11/3,Ended
22200119,22022,Regular Season,s021,1610612760,1610612743,86,128,L,2022/11/3,Ended
22200120,22022,Regular Season,s009,1610612765,1610612739,106,113,L,2022/11/4,Ended
22200121,22022,Regular Season,s012,1610612754,1610612748,116,130,L,2022/11/4,Ended
22200122,22022,Regular Season,s023,1610612755,1610612752,123,119,W,2022/11/4,Ended
22200123,22022,Regular Season,s030,1610612764,1610612751,102,115,L,2022/11/4,Ended
22200124,22022,Regular Season,s002,1610612738,1610612741,130,99,W,2022/11/4,Ended
22200125,22022,Regular Season,s015,1610612763,1610612766,106,108,L,2022/11/4,Ended
22200126,22022,Regular Season,s027,1610612759,1610612746,114,105,W,2022/11/4,Ended
22200127,22022,Regular Season,s007,1610612742,1610612761,111,110,W,2022/11/4,Ended
22200128,22022,Regular Season,s019,1610612740,1610612744,101,99,W,2022/11/4,Ended
22200129,22022,Regular Season,s018,1610612750,1610612749,104,106,L,2022/11/4,Ended
22200130,22022,Regular Season,s024,1610612756,1610612757,88,112,L,2022/11/4,Ended
22200131,22022,Regular Season,s014,1610612747,1610612762,129,117,W,2022/11/4,Ended
22200132,22022,Regular Season,s022,1610612753,1610612758,124,121,W,2022/11/5,Ended
22200133,22022,Regular Season,s004,1610612766,1610612751,108,94,W,2022/11/5,Ended
22200134,22022,Regular Season,s001,1610612737,1610612740,118,133,L,2022/11/5,Ended
22200135,22022,Regular Season,s020,1610612752,1610612738,123,126,L,2022/11/5,Ended
22200136,22022,Regular Season,s017,1610612749,1610612760,94,98,L,2022/11/5,Ended
22200137,22022,Regular Season,s018,1610612750,1610612745,126,101,W,2022/11/5,Ended
22200138,22022,Regular Season,s008,1610612743,1610612759,102,82,W,2022/11/5,Ended
22200139,22022,Regular Season,s024,1610612756,1610612757,102,110,L,2022/11/5,Ended
22200140,22022,Regular Season,s014,1610612747,1610612739,113,104,W,2022/11/6,Ended
22200141,22022,Regular Season,s028,1610612761,1610612741,100,114,L,2022/11/6,Ended
22200142,22022,Regular Season,s015,1610612763,1610612764,103,97,W,2022/11/6,Ended
22200143,22022,Regular Season,s013,1610612746,1610612762,96,94,W,2022/11/6,Ended
22200144,22022,Regular Season,s004,1610612766,1610612764,109,115,L,2022/11/7,Ended
22200145,22022,Regular Season,s022,1610612753,1610612745,116,113,W,2022/11/7,Ended
22200146,22022,Regular Season,s009,1610612765,1610612760,100,88,W,2022/11/7,Ended
22200147,22022,Regular Season,s012,1610612754,1610612740,107,120,L,2022/11/7,Ended
22200148,22022,Regular Season,s023,1610612755,1610612756,107,110,L,2022/11/7,Ended
22200149,22022,Regular Season,s001,1610612737,1610612749,100,108,L,2022/11/7,Ended
22200150,22022,Regular Season,s016,1610612748,1610612757,129,122,W,2022/11/7,Ended
22200151,22022,Regular Season,s005,1610612741,1610612761,139,116,W,2022/11/7,Ended
22200152,22022,Regular Season,s015,1610612763,1610612738,127,134,L,2022/11/7,Ended
22200153,22022,Regular Season,s018,1610612750,1610612752,106,109,L,2022/11/7,Ended
22200154,22022,Regular Season,s027,1610612759,1610612743,117,98,W,2022/11/7,Ended
22200155,22022,Regular Season,s007,1610612742,1610612751,111,97,W,2022/11/7,Ended
22200156,22022,Regular Season,s010,1610612744,1610612758,112,103,W,2022/11/7,Ended
22200157,22022,Regular Season,s029,1610612762,1610612747,119,117,W,2022/11/7,Ended
22200158,22022,Regular Season,s013,1610612746,1610612739,119,125,L,2022/11/7,Ended
22200159,22022,Regular Season,s004,1610612766,1610612757,114,101,W,2022/11/9,Ended
22200160,22022,Regular Season,s012,1610612754,1610612743,111,115,L,2022/11/9,Ended
22200161,22022,Regular Season,s022,1610612753,1610612742,94,87,W,2022/11/9,Ended
22200162,22022,Regular Season,s001,1610612737,1610612762,127,120,W,2022/11/9,Ended
22200163,22022,Regular Season,s002,1610612738,1610612765,95,105,L,2022/11/9,Ended
22200164,22022,Regular Season,s003,1610612751,1610612752,132,136,L,2022/11/9,Ended
22200165,22022,Regular Season,s028,1610612761,1610612745,122,124,L,2022/11/9,Ended
22200166,22022,Regular Season,s005,1610612741,1610612740,117,129,L,2022/11/9,Ended
22200167,22022,Regular Season,s018,1610612750,1610612756,128,112,W,2022/11/9,Ended
22200168,22022,Regular Season,s021,1610612760,1610612749,116,109,W,2022/11/9,Ended
22200169,22022,Regular Season,s027,1610612759,1610612763,112,85,W,2022/11/9,Ended
22200170,22022,Regular Season,s013,1610612746,1610612747,119,122,L,2022/11/9,Ended
22200171,22022,Regular Season,s026,1610612758,1610612739,113,105,W,2022/11/9,Ended
22200172,22022,Regular Season,s030,1610612764,1610612742,104,95,W,2022/11/10,Ended
22200173,22022,Regular Season,s001,1610612737,1610612755,95,106,L,2022/11/10,Ended
22200174,22022,Regular Season,s016,1610612748,1610612766,117,112,W,2022/11/10,Ended
22200175,22022,Regular Season,s019,1610612740,1610612757,114,97,W,2022/11/10,Ended
22200176,22022,Regular Season,s002,1610612738,1610612743,106,101,W,2022/11/11,Ended
22200177,22022,Regular Season,s022,1610612753,1610612756,121,112,W,2022/11/11,Ended
22200178,22022,Regular Season,s020,1610612752,1610612765,131,112,W,2022/11/11,Ended
22200179,22022,Regular Season,s021,1610612760,1610612761,132,113,W,2022/11/11,Ended
22200180,22022,Regular Season,s027,1610612759,1610612749,111,93,W,2022/11/11,Ended
22200181,22022,Regular Season,s015,1610612763,1610612750,114,120,L,2022/11/11,Ended
22200182,22022,Regular Season,s010,1610612744,1610612739,114,103,W,2022/11/11,Ended
22200183,22022,Regular Season,s014,1610612747,1610612758,108,117,L,2022/11/11,Ended
22200184,22022,Regular Season,s013,1610612746,1610612751,118,104,W,2022/11/12,Ended
22200185,22022,Regular Season,s030,1610612764,1610612762,121,112,W,2022/11/12,Ended
22200186,22022,Regular Season,s009,1610612765,1610612738,117,112,W,2022/11/12,Ended
22200187,22022,Regular Season,s012,1610612754,1610612761,119,106,W,2022/11/12,Ended
22200188,22022,Regular Season,s023,1610612755,1610612737,132,115,W,2022/11/12,Ended
22200189,22022,Regular Season,s016,1610612748,1610612766,95,110,L,2022/11/12,Ended
22200190,22022,Regular Season,s007,1610612742,1610612757,121,109,W,2022/11/12,Ended
22200191,22022,Regular Season,s019,1610612740,1610612745,122,115,W,2022/11/12,Ended
22200192,22022,Regular Season,s020,1610612752,1610612760,103,126,L,2022/11/13,Ended
22200193,22022,Regular Season,s006,1610612739,1610612750,124,129,L,2022/11/13,Ended
22200194,22022,Regular Season,s030,1610612764,1610612763,116,103,W,2022/11/13,Ended
22200195,22022,Regular Season,s023,1610612755,1610612762,135,145,L,2022/11/13,Ended
22200196,22022,Regular Season,s005,1610612741,1610612743,105,98,W,2022/11/13,Ended
22200197,22022,Regular Season,s026,1610612758,1610612744,102,92,W,2022/11/13,Ended
22200198,22022,Regular Season,s014,1610612747,1610612751,105,112,L,2022/11/13,Ended
22200199,22022,Regular Season,s009,1610612765,1610612761,132,95,W,2022/11/14,Ended
22200200,22022,Regular Season,s022,1610612753,1610612766,106,122,L,2022/11/14,Ended
22200201,22022,Regular Season,s002,1610612738,1610612760,126,122,W,2022/11/14,Ended
22200202,22022,Regular Season,s016,1610612748,1610612756,111,115,L,2022/11/14,Ended
22200203,22022,Regular Season,s011,1610612745,1610612746,113,112,W,2022/11/14,Ended
22200204,22022,Regular Season,s017,1610612749,1610612737,106,121,L,2022/11/14,Ended
22200205,22022,Regular Season,s010,1610612744,1610612759,113,102,W,2022/11/14,Ended
22200206,22022,Regular Season,s019,1610612740,1610612763,103,101,W,2022/11/15,Ended
22200207,22022,Regular Season,s007,1610612742,1610612746,153,121,W,2022/11/15,Ended
22200208,22022,Regular Season,s029,1610612762,1610612752,117,110,W,2022/11/15,Ended
22200209,22022,Regular Season,s025,1610612757,1610612759,111,118,L,2022/11/15,Ended
22200210,22022,Regular Season,s026,1610612758,1610612751,120,121,L,2022/11/15,Ended
22200211,22022,Regular Season,s004,1610612766,1610612754,113,125,L,2022/11/16,Ended
22200212,22022,Regular Season,s022,1610612753,1610612750,108,126,L,2022/11/16,Ended
22200213,22022,Regular Season,s030,1610612764,1610612760,101,126,L,2022/11/16,Ended
22200214,22022,Regular Season,s001,1610612737,1610612738,130,119,W,2022/11/16,Ended
22200215,22022,Regular Season,s028,1610612761,1610612748,103,106,L,2022/11/16,Ended
22200216,22022,Regular Season,s017,1610612749,1610612739,92,101,L,2022/11/16,Ended
22200217,22022,Regular Season,s019,1610612740,1610612741,124,110,W,2022/11/16,Ended
22200218,22022,Regular Season,s007,1610612742,1610612745,113,98,W,2022/11/16,Ended
22200219,22022,Regular Season,s008,1610612743,1610612752,112,104,W,2022/11/16,Ended
22200220,22022,Regular Season,s024,1610612756,1610612744,107,109,L,2022/11/16,Ended
22200221,22022,Regular Season,s025,1610612757,1610612751,130,112,W,2022/11/17,Ended
22200222,22022,Regular Season,s026,1610612758,1610612759,96,91,W,2022/11/17,Ended
22200223,22022,Regular Season,s013,1610612746,1610612765,110,102,W,2022/11/17,Ended
22200224,22022,Regular Season,s030,1610612764,1610612748,109,117,L,2022/11/18,Ended
22200225,22022,Regular Season,s006,1610612739,1610612766,121,110,W,2022/11/18,Ended
22200226,22022,Regular Season,s023,1610612755,1610612749,107,108,L,2022/11/18,Ended
22200227,22022,Regular Season,s005,1610612741,1610612753,91,99,L,2022/11/18,Ended
22200228,22022,Regular Season,s011,1610612745,1610612754,127,99,W,2022/11/18,Ended
22200229,22022,Regular Season,s015,1610612763,1610612760,134,133,W,2022/11/18,Ended
22200230,22022,Regular Season,s007,1610612742,1610612743,111,101,W,2022/11/18,Ended
22200231,22022,Regular Season,s019,1610612740,1610612738,128,121,W,2022/11/18,Ended
22200232,22022,Regular Season,s029,1610612762,1610612756,107,106,W,2022/11/18,Ended
22200233,22022,Regular Season,s010,1610612744,1610612752,132,122,W,2022/11/18,Ended
22200234,22022,Regular Season,s014,1610612747,1610612765,114,113,W,2022/11/18,Ended
22200235,22022,Regular Season,s001,1610612737,1610612761,124,122,W,2022/11/19,Ended
22200236,22022,Regular Season,s012,1610612754,1610612753,109,112,L,2022/11/19,Ended
22200237,22022,Regular Season,s023,1610612755,1610612750,113,118,L,2022/11/19,Ended
22200238,22022,Regular Season,s025,1610612757,1610612762,119,97,W,2022/11/19,Ended
22200239,22022,Regular Season,s013,1610612746,1610612759,127,115,W,2022/11/19,Ended
22200240,22022,Regular Season,s024,1610612756,1610612752,120,127,L,2022/11/20,Ended
22200241,22022,Regular Season,s030,1610612764,1610612766,106,102,W,2022/11/20,Ended
22200242,22022,Regular Season,s026,1610612758,1610612765,97,98,L,2022/11/20,Ended
22200243,22022,Regular Season,s003,1610612751,1610612763,123,92,W,2022/11/20,Ended
22200244,22022,Regular Season,s006,1610612739,1610612748,137,129,W,2022/11/20,Ended
22200245,22022,Regular Season,s011,1610612745,1610612744,116,95,W,2022/11/20,Ended
22200246,22022,Regular Season,s007,1610612742,1610612743,113,87,W,2022/11/20,Ended
22200247,22022,Regular Season,s014,1610612747,1610612759,114,102,W,2022/11/20,Ended
22200248,22022,Regular Season,s006,1610612739,1610612737,123,102,W,2022/11/21,Ended
22200249,22022,Regular Season,s012,1610612754,1610612753,128,83,W,2022/11/21,Ended
22200250,22022,Regular Season,s005,1610612741,1610612738,105,101,W,2022/11/21,Ended
22200251,22022,Regular Season,s017,1610612749,1610612757,119,129,L,2022/11/21,Ended
22200252,22022,Regular Season,s018,1610612750,1610612748,119,111,W,2022/11/21,Ended
22200253,22022,Regular Season,s019,1610612740,1610612744,121,114,W,2022/11/21,Ended
22200254,22022,Regular Season,s021,1610612760,1610612752,121,107,W,2022/11/21,Ended
22200255,22022,Regular Season,s013,1610612746,1610612762,109,113,L,2022/11/21,Ended
22200256,22022,Regular Season,s023,1610612755,1610612751,108,110,L,2022/11/22,Ended
22200257,22022,Regular Season,s015,1610612763,1610612758,115,105,W,2022/11/22,Ended
22200258,22022,Regular Season,s008,1610612743,1610612765,115,106,W,2022/11/22,Ended
22200259,22022,Regular Season,s024,1610612756,1610612747,110,129,L,2022/11/22,Ended
22200260,22022,Regular Season,s004,1610612766,1610612755,114,96,W,2022/11/23,Ended
22200261,22022,Regular Season,s006,1610612739,1610612757,113,118,L,2022/11/23,Ended
22200262,22022,Regular Season,s012,1610612754,1610612750,107,101,W,2022/11/23,Ended
22200263,22022,Regular Season,s001,1610612737,1610612758,98,112,L,2022/11/23,Ended
22200264,22022,Regular Season,s002,1610612738,1610612742,101,115,L,2022/11/23,Ended
22200265,22022,Regular Season,s016,1610612748,1610612764,126,131,L,2022/11/23,Ended
22200266,22022,Regular Season,s028,1610612761,1610612751,115,106,W,2022/11/23,Ended
22200267,22022,Regular Season,s017,1610612749,1610612741,125,112,W,2022/11/23,Ended
22200268,22022,Regular Season,s021,1610612760,1610612743,116,125,L,2022/11/23,Ended
22200269,22022,Regular Season,s027,1610612759,1610612740,113,105,W,2022/11/23,Ended
22200270,22022,Regular Season,s029,1610612762,1610612765,124,107,W,2022/11/23,Ended
22200271,22022,Regular Season,s010,1610612744,1610612746,128,122,W,2022/11/23,Ended
22200272,22022,Regular Season,s004,1610612766,1610612750,104,114,L,2022/11/25,Ended
22200273,22022,Regular Season,s022,1610612753,1610612755,128,117,W,2022/11/25,Ended
22200274,22022,Regular Season,s020,1610612752,1610612757,94,105,L,2022/11/25,Ended
22200275,22022,Regular Season,s002,1610612738,1610612758,110,108,W,2022/11/25,Ended
22200276,22022,Regular Season,s012,1610612754,1610612751,129,132,L,2022/11/25,Ended
22200277,22022,Regular Season,s016,1610612748,1610612764,132,111,W,2022/11/25,Ended
22200278,22022,Regular Season,s011,1610612745,1610612737,122,104,W,2022/11/25,Ended
22200279,22022,Regular Season,s015,1610612763,1610612740,117,102,W,2022/11/25,Ended
22200280,22022,Regular Season,s017,1610612749,1610612739,123,119,W,2022/11/25,Ended
22200281,22022,Regular Season,s021,1610612760,1610612741,99,107,L,2022/11/25,Ended
22200282,22022,Regular Season,s027,1610612759,1610612747,108,102,W,2022/11/25,Ended
22200283,22022,Regular Season,s024,1610612756,1610612765,110,107,W,2022/11/25,Ended
22200284,22022,Regular Season,s010,1610612744,1610612762,129,118,W,2022/11/25,Ended
22200285,22022,Regular Season,s013,1610612746,1610612743,105,100,W,2022/11/25,Ended
22200286,22022,Regular Season,s028,1610612761,1610612742,113,112,W,2022/11/26,Ended
22200287,22022,Regular Season,s011,1610612745,1610612760,138,143,L,2022/11/26,Ended
22200288,22022,Regular Season,s027,1610612759,1610612747,118,105,W,2022/11/26,Ended
22200289,22022,Regular Season,s024,1610612756,1610612762,103,133,L,2022/11/26,Ended
22200290,22022,Regular Season,s003,1610612751,1610612757,124,115,W,2022/11/27,Ended
22200291,22022,Regular Season,s018,1610612750,1610612744,123,127,L,2022/11/27,Ended
22200292,22022,Regular Season,s013,1610612746,1610612754,130,121,W,2022/11/27,Ended
22200293,22022,Regular Season,s001,1610612737,1610612748,98,106,L,2022/11/27,Ended
22200294,22022,Regular Season,s002,1610612738,1610612764,114,100,W,2022/11/27,Ended
22200295,22022,Regular Season,s009,1610612765,1610612739,114,137,L,2022/11/27,Ended
22200296,22022,Regular Season,s020,1610612752,1610612763,111,97,W,2022/11/27,Ended
22200297,22022,Regular Season,s022,1610612753,1610612755,94,102,L,2022/11/27,Ended
22200298,22022,Regular Season,s017,1610612749,1610612742,129,113,W,2022/11/27,Ended
22200299,22022,Regular Season,s023,1610612755,1610612737,104,101,W,2022/11/28,Ended
22200300,22022,Regular Season,s030,1610612764,1610612750,142,127,W,2022/11/28,Ended
22200301,22022,Regular Season,s002,1610612738,1610612766,140,105,W,2022/11/28,Ended
22200302,22022,Regular Season,s003,1610612751,1610612753,100,88,W,2022/11/28,Ended
22200303,22022,Regular Season,s028,1610612761,1610612739,107,114,L,2022/11/28,Ended
22200304,22022,Regular Season,s019,1610612740,1610612760,117,122,L,2022/11/28,Ended
22200305,22022,Regular Season,s008,1610612743,1610612745,109,102,W,2022/11/28,Ended
22200306,22022,Regular Season,s029,1610612762,1610612741,115,116,L,2022/11/28,Ended
22200307,22022,Regular Season,s026,1610612758,1610612756,105,101,W,2022/11/28,Ended
22200308,22022,Regular Season,s014,1610612747,1610612754,110,140,L,2022/11/28,Ended
22200309,22022,Regular Season,s009,1610612765,1610612752,116,113,W,2022/11/29,Ended
22200310,22022,Regular Season,s007,1610612742,1610612744,112,118,L,2022/11/29,Ended
22200311,22022,Regular Season,s025,1610612757,1610612746,134,121,W,2022/11/29,Ended
22200312,22022,Regular Season,s006,1610612739,1610612755,126,108,W,2022/11/30,Ended
22200313,22022,Regular Season,s022,1610612753,1610612737,137,114,W,2022/11/30,Ended
22200314,22022,Regular Season,s002,1610612738,1610612748,108,125,L,2022/11/30,Ended
22200315,22022,Regular Season,s003,1610612751,1610612764,132,113,W,2022/11/30,Ended
22200316,22022,Regular Season,s020,1610612752,1610612749,113,107,W,2022/11/30,Ended
22200317,22022,Regular Season,s018,1610612750,1610612763,125,112,W,2022/11/30,Ended
22200318,22022,Regular Season,s019,1610612740,1610612761,128,109,W,2022/11/30,Ended
22200319,22022,Regular Season,s021,1610612760,1610612759,120,100,W,2022/11/30,Ended
22200320,22022,Regular Season,s008,1610612743,1610612745,119,111,W,2022/11/30,Ended
22200321,22022,Regular Season,s024,1610612756,1610612741,109,101,W,2022/11/30,Ended
22200322,22022,Regular Season,s029,1610612762,1610612746,113,85,W,2022/11/30,Ended
22200323,22022,Regular Season,s026,1610612758,1610612754,103,109,L,2022/11/30,Ended
22200324,22022,Regular Season,s014,1610612747,1610612757,131,125,W,2022/11/30,Ended
22200325,22022,Regular Season,s009,1610612765,1610612742,121,122,L,2022/12/1,Ended
22200326,22022,Regular Season,s004,1610612766,1610612764,139,119,W,2022/12/2,Ended
22200327,22022,Regular Season,s001,1610612737,1610612743,117,109,W,2022/12/2,Ended
22200328,22022,Regular Season,s002,1610612738,1610612748,116,120,L,2022/12/2,Ended
22200329,22022,Regular Season,s003,1610612751,1610612761,119,111,W,2022/12/2,Ended
22200330,22022,Regular Season,s006,1610612739,1610612753,114,105,W,2022/12/2,Ended
22200331,22022,Regular Season,s017,1610612749,1610612747,107,96,W,2022/12/2,Ended
22200332,22022,Regular Season,s015,1610612763,1610612755,117,109,W,2022/12/2,Ended
22200333,22022,Regular Season,s027,1610612759,1610612740,117,116,W,2022/12/2,Ended
22200334,22022,Regular Season,s024,1610612756,1610612745,99,117,L,2022/12/2,Ended
22200335,22022,Regular Season,s029,1610612762,1610612754,129,133,L,2022/12/2,Ended
22200336,22022,Regular Season,s010,1610612744,1610612741,96,123,L,2022/12/2,Ended
22200337,22022,Regular Season,s020,1610612752,1610612742,121,108,W,2022/12/3,Ended
22200338,22022,Regular Season,s013,1610612746,1610612758,120,101,W,2022/12/3,Ended
22200339,22022,Regular Season,s004,1610612766,1610612749,128,135,L,2022/12/3,Ended
22200340,22022,Regular Season,s028,1610612761,1610612753,111,116,L,2022/12/3,Ended
22200341,22022,Regular Season,s018,1610612750,1610612760,96,105,L,2022/12/3,Ended
22200342,22022,Regular Season,s010,1610612744,1610612745,100,121,L,2022/12/3,Ended
22200343,22022,Regular Season,s029,1610612762,1610612757,92,103,L,2022/12/3,Ended
22200344,22022,Regular Season,s019,1610612740,1610612743,92,81,W,2022/12/4,Ended
22200345,22022,Regular Season,s027,1610612759,1610612756,121,106,W,2022/12/4,Ended
22200346,22022,Regular Season,s003,1610612751,1610612738,119,130,L,2022/12/4,Ended
22200347,22022,Regular Season,s009,1610612765,1610612763,112,122,L,2022/12/4,Ended
22200348,22022,Regular Season,s020,1610612752,1610612739,95,133,L,2022/12/4,Ended
