Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R07790,21701253,BT0004,17.81,23.05,2020-12-21 06:48:47,Expired
R07791,22000629,BT0006,29.92,6.54,2024-08-25 23:42:21,Expired
R07792,11700470,BT0006,20.97,18.57,2024-11-09 20:44:00,Expired
R07793,12000734,BT0006,26.12,14.47,2022-05-29 13:22:21,Expired
R07794,41701135,BT0007,24.42,19.2,2022-05-30 11:11:30,Expired
R07795,21400707,BT0002,2.86,27.17,2020-03-22 11:22:55,Expired
R07796,41500701,BT0005,5.12,23.0,2019-12-27 15:08:30,Expired
R07797,22100316,BT0003,19.43,25.01,2021-12-11 08:33:25,Expired
R07798,21800760,BT0002,9.55,18.34,2023-01-01 11:06:42,Expired
R07799,41301215,BT0006,11.05,20.3,2022-03-22 05:54:58,Expired
R07800,41300747,BT0001,11.03,16.65,2020-04-07 03:15:04,Expired
R07801,21900284,BT0004,17.87,28.45,2020-06-14 12:31:41,Expired
R07802,21801270,BT0001,28.07,27.35,2021-09-15 09:45:20,Expired
R07803,11200652,BT0001,16.06,14.52,2024-06-20 16:10:03,Expired
R07804,21801058,BT0007,17.9,17.0,2021-02-21 10:01:30,Expired
R07805,11800038,BT0003,27.35,26.76,2020-12-04 11:12:54,Expired
R07806,12101081,BT0006,6.56,13.45,2022-07-09 11:57:28,Expired
R07807,11501288,BT0001,22.89,2.76,2022-10-29 09:18:18,Expired
R07808,41900282,BT0006,21.06,23.14,2021-08-10 13:40:25,Expired
R07809,11701119,BT0004,23.39,21.33,2020-09-21 08:08:15,Expired
R07810,11400072,BT0006,28.08,26.8,2020-04-27 23:37:04,Expired
R07811,41500811,BT0001,23.96,16.86,2020-08-06 21:45:39,Expired
R07812,21401271,BT0005,8.72,7.29,2021-07-24 03:52:49,Expired
R07813,11300810,BT0003,5.16,15.38,2020-02-23 06:17:14,Expired
R07814,42000653,BT0003,24.6,16.52,2022-11-18 01:05:05,Expired
R07815,11400751,BT0005,11.94,12.89,2023-03-29 11:26:01,Expired
R07816,41800756,BT0005,3.85,27.53,2023-08-27 11:42:19,Expired
R07817,12000884,BT0002,26.21,9.83,2020-03-16 13:36:49,Expired
R07818,11601229,BT0006,2.85,7.15,2024-03-17 09:42:13,Expired
R07819,41501194,BT0002,21.48,8.06,2021-10-26 11:54:24,Expired
R07820,11501089,BT0003,24.68,19.07,2022-01-18 17:09:41,Expired
R07821,41800975,BT0002,7.5,18.19,2023-08-23 15:08:45,Expired
R07822,41900578,BT0005,25.62,20.66,2022-07-21 16:02:35,Expired
R07823,21401091,BT0001,6.02,27.65,2023-04-18 03:03:02,Expired
R07824,21400992,BT0001,23.31,21.97,2020-03-02 00:25:16,Expired
R07825,21601140,BT0004,4.74,1.71,2024-04-04 02:47:58,Expired
R07826,41501122,BT0001,8.39,3.69,2021-08-21 13:20:46,Expired
R07827,21600182,BT0007,20.85,21.44,2023-01-12 14:33:58,Expired
R07828,42100826,BT0004,6.43,9.68,2020-05-01 16:32:32,Expired
R07829,21400374,BT0005,11.46,28.1,2021-09-12 18:16:30,Expired
R07830,21801180,BT0005,15.57,7.58,2024-06-10 03:01:46,Expired
R07831,41800339,BT0004,24.42,7.23,2020-10-01 01:46:06,Expired
R07832,11800922,BT0002,16.75,11.6,2020-04-22 10:27:24,Expired
R07833,22000927,BT0007,15.08,19.48,2024-11-25 03:33:49,Expired
R07834,22001073,BT0002,18.67,8.16,2022-06-09 03:23:59,Expired
R07835,12100087,BT0007,28.74,20.39,2021-08-03 06:22:37,Expired
R07836,11300932,BT0006,17.51,28.47,2024-04-14 23:12:42,Expired
R07837,11700377,BT0005,16.66,26.32,2022-07-15 10:42:34,Expired
R07838,41300312,BT0001,2.92,16.94,2021-07-20 03:02:15,Expired
R07839,22100814,BT0006,28.76,21.03,2022-03-18 19:34:20,Expired
R07840,11500751,BT0005,13.37,22.88,2022-11-07 23:10:11,Expired
R07841,12000732,BT0007,6.88,29.13,2023-12-17 04:03:50,Expired
R07842,11600444,BT0006,17.71,5.45,2024-09-24 22:31:09,Expired
R07843,12200101,BT0005,24.32,29.56,2020-05-31 01:41:33,Expired
R07844,22100519,BT0007,5.72,8.32,2021-12-17 21:03:16,Expired
R07845,11601241,BT0002,27.36,21.98,2022-01-10 12:35:50,Expired
R07846,41400258,BT0003,26.31,14.83,2023-01-27 10:48:04,Expired
R07847,21200893,BT0003,17.81,25.05,2020-03-06 15:48:36,Expired
R07848,41900094,BT0004,14.9,20.64,2021-07-05 18:13:11,Expired
R07849,11501019,BT0006,15.66,4.5,2023-08-09 00:16:37,Expired
R07850,21900944,BT0003,21.48,23.61,2022-04-13 03:01:49,Expired
R07851,41600955,BT0001,2.41,11.07,2023-05-26 00:26:37,Expired
R07852,11500268,BT0003,13.35,25.53,2020-02-10 14:40:36,Expired
R07853,41400601,BT0003,1.79,24.07,2021-09-01 10:40:06,Expired
R07854,41501088,BT0004,21.5,28.45,2022-03-05 11:34:36,Expired
R07855,42000763,BT0005,10.38,5.74,2020-09-26 04:51:47,Expired
R07856,11800618,BT0004,27.96,26.56,2021-07-02 06:51:23,Expired
R07857,21800494,BT0007,13.26,5.26,2022-10-29 10:27:21,Expired
R07858,11301087,BT0005,7.55,3.92,2021-01-03 10:50:41,Expired
R07859,21601082,BT0001,11.87,6.02,2022-11-08 03:45:53,Expired
R07860,41900464,BT0004,20.89,4.22,2024-04-27 08:51:59,Expired
R07861,41800141,BT0004,22.01,3.39,2022-01-30 13:49:33,Expired
R07862,22200813,BT0002,1.99,15.04,2023-09-18 21:36:38,Expired
R07863,41900193,BT0005,26.83,10.43,2020-05-20 16:52:29,Expired
R07864,21400427,BT0003,14.8,12.48,2022-12-15 11:58:04,Expired
R07865,42001059,BT0007,10.78,25.08,2023-07-27 20:26:46,Expired
R07866,12100939,BT0005,20.93,16.82,2024-03-26 02:52:34,Expired
R07867,41601111,BT0001,4.6,9.0,2024-11-17 13:38:26,Expired
R07868,22000735,BT0001,12.13,2.03,2019-12-28 06:28:56,Expired
R07869,41500802,BT0005,21.73,13.77,2021-10-29 15:10:43,Expired
R07870,22000280,BT0002,18.02,6.77,2022-12-23 06:18:15,Expired
R07871,22000253,BT0006,13.97,2.39,2023-02-07 03:25:40,Expired
R07872,11800990,BT0006,25.55,4.57,2022-02-25 00:36:45,Expired
R07873,41300035,BT0002,11.56,2.25,2021-09-12 14:19:45,Expired
R07874,22000042,BT0001,3.42,27.91,2024-04-04 05:39:07,Expired
R07875,21400448,BT0007,15.63,5.25,2020-06-01 19:18:48,Expired
R07876,11400361,BT0004,9.28,19.92,2020-11-02 01:00:56,Expired
R07877,42000376,BT0006,4.86,2.78,2020-10-08 18:54:21,Expired
R07878,11200896,BT0001,2.06,10.21,2024-01-31 13:38:02,Expired
R07879,11500595,BT0007,16.72,1.61,2020-11-13 22:13:58,Expired
R07880,41700147,BT0005,5.56,14.37,2024-07-13 10:16:28,Expired
R07881,21500899,BT0005,8.81,15.2,2023-10-07 05:16:27,Expired
R07882,41300122,BT0003,5.77,8.69,2020-01-05 02:25:13,Expired
R07883,21500200,BT0004,7.38,20.27,2024-04-18 06:17:42,Expired
R07884,42100088,BT0004,11.79,8.2,2022-06-11 23:31:52,Expired
R07885,41400835,BT0004,22.48,27.53,2022-01-17 08:52:28,Expired
R07886,12100714,BT0001,28.21,18.9,2022-12-07 06:04:02,Expired
R07887,41501298,BT0007,13.96,22.62,2022-02-28 21:42:34,Expired
R07888,41201268,BT0005,27.87,15.71,2024-06-21 02:04:59,Expired
R07889,41800288,BT0003,11.75,27.93,2024-05-31 14:34:57,Expired
R07890,11300932,BT0007,3.31,13.53,2023-09-22 00:38:28,Expired
R07891,21601184,BT0004,3.79,29.84,2024-01-07 21:28:44,Expired
R07892,21600505,BT0005,23.96,4.2,2021-04-08 13:21:27,Expired
R07893,21200813,BT0002,28.28,18.43,2021-02-14 08:14:57,Expired
R07894,11900479,BT0005,26.7,25.45,2022-09-05 04:33:39,Expired
R07895,11301237,BT0001,4.83,4.66,2024-09-16 12:43:08,Expired
R07896,41600700,BT0007,20.13,21.49,2022-01-19 06:31:58,Expired
R07897,21400360,BT0004,20.97,2.85,2020-08-02 18:36:48,Expired
R07898,41400911,BT0003,23.88,22.35,2021-05-10 09:04:48,Expired
R07899,22200986,BT0001,12.04,18.86,2020-02-25 13:17:16,Expired
R07900,21200870,BT0006,15.32,15.0,2020-01-01 02:57:29,Expired
R07901,42101177,BT0003,15.4,8.17,2019-12-27 15:50:03,Expired
R07902,42000809,BT0003,2.53,25.4,2022-02-03 00:11:44,Expired
R07903,21301186,BT0007,17.19,20.01,2021-05-31 14:52:02,Expired
R07904,21601184,BT0005,19.62,20.52,2021-01-24 09:50:44,Expired
R07905,21800107,BT0004,17.8,17.61,2023-11-08 21:54:43,Expired
R07906,42000492,BT0007,15.52,6.28,2023-04-10 11:55:49,Expired
R07907,21700129,BT0002,1.62,14.74,2024-09-10 12:11:48,Expired
R07908,22100267,BT0005,11.69,9.35,2023-04-26 00:57:27,Expired
R07909,11801124,BT0002,5.34,17.52,2022-01-08 21:11:22,Expired
R07910,21500576,BT0006,21.53,26.13,2023-12-05 12:34:36,Expired
R07911,42001253,BT0006,15.93,18.31,2020-04-20 18:56:15,Expired
R07912,11800462,BT0001,17.94,8.36,2023-03-08 15:55:45,Expired
R07913,22200358,BT0001,13.86,19.46,2023-12-30 22:28:20,Expired
R07914,11400549,BT0006,2.21,10.86,2019-12-30 20:52:50,Expired
R07915,42200707,BT0007,16.51,4.68,2020-10-10 22:28:35,Expired
R07916,12101096,BT0005,10.69,6.84,2024-10-09 03:39:45,Expired
R07917,11400483,BT0005,23.01,4.45,2019-12-05 16:58:56,Expired
R07918,11600983,BT0003,10.7,26.1,2021-12-28 17:43:31,Expired
R07919,21300475,BT0001,28.72,23.32,2022-06-06 05:27:45,Expired
R07920,11400049,BT0002,25.84,6.23,2023-09-15 19:47:08,Expired
R07921,21400884,BT0006,6.18,9.5,2022-02-24 16:03:36,Expired
R07922,21200067,BT0003,19.22,8.98,2022-08-13 17:40:19,Expired
R07923,11501228,BT0002,14.28,11.45,2022-01-31 13:53:57,Expired
R07924,11200692,BT0003,11.49,20.11,2021-10-02 22:26:52,Expired
R07925,41600276,BT0001,12.62,6.41,2024-05-02 20:56:58,Expired
R07926,42100264,BT0005,18.46,5.54,2020-01-13 10:13:11,Expired
R07927,21200714,BT0004,5.48,2.14,2024-03-20 08:10:04,Expired
R07928,22100862,BT0005,13.15,20.2,2021-07-10 16:21:01,Expired
R07929,21400571,BT0005,12.06,29.07,2020-02-12 22:37:03,Expired
R07930,12200749,BT0006,29.98,16.33,2024-01-21 02:56:49,Expired
R07931,41900636,BT0002,6.89,14.05,2021-05-24 09:00:57,Expired
R07932,41400716,BT0003,13.99,25.47,2024-04-25 05:01:12,Expired
R07933,21500847,BT0006,9.14,1.75,2023-11-23 13:06:55,Expired
R07934,41600983,BT0004,27.3,15.28,2023-03-11 21:11:46,Expired
R07935,11300506,BT0001,9.94,16.41,2023-06-22 08:41:49,Expired
R07936,42100905,BT0001,8.02,2.64,2021-12-30 22:30:56,Expired
R07937,41700434,BT0002,16.48,21.62,2024-10-01 05:44:16,Expired
R07938,12200720,BT0002,14.14,3.08,2021-06-07 19:05:12,Expired
R07939,21600254,BT0004,10.83,15.16,2021-04-13 16:00:18,Expired
R07940,21500231,BT0004,4.27,18.41,2021-06-30 21:50:45,Expired
R07941,11301082,BT0003,14.64,12.31,2020-04-11 14:26:09,Expired
R07942,12200142,BT0005,3.91,2.59,2022-12-25 20:00:18,Expired
R07943,11200906,BT0006,27.91,21.04,2024-06-06 01:21:39,Expired
R07944,11400421,BT0004,9.3,18.44,2022-12-18 14:54:48,Expired
R07945,41300817,BT0007,23.01,21.2,2024-07-23 19:32:59,Expired
R07946,11201252,BT0002,24.22,18.42,2022-09-13 21:12:54,Expired
R07947,41700310,BT0003,5.78,12.98,2022-01-28 15:37:02,Expired
R07948,12000740,BT0002,14.67,15.73,2020-11-21 12:52:25,Expired
R07949,41900881,BT0002,2.52,5.4,2023-04-13 13:39:57,Expired
R07950,41301287,BT0006,11.65,2.9,2021-09-10 06:21:10,Expired
R07951,22000768,BT0002,10.03,18.42,2024-02-16 07:33:12,Expired
R07952,42001247,BT0001,11.82,7.9,2021-02-09 17:20:00,Expired
R07953,11500697,BT0005,10.31,21.45,2023-09-06 00:45:39,Expired
R07954,12200899,BT0004,17.86,25.68,2024-10-11 07:46:48,Expired
R07955,22200680,BT0005,8.2,9.55,2022-11-26 10:49:46,Expired
R07956,21301295,BT0007,27.45,27.11,2024-11-28 20:57:10,Expired
R07957,11800463,BT0005,16.13,26.69,2024-11-24 11:35:09,Expired
R07958,11400930,BT0004,13.26,21.65,2020-08-20 04:34:20,Expired
R07959,11500406,BT0004,5.75,5.28,2021-12-22 10:33:18,Expired
R07960,41401265,BT0002,11.89,19.23,2021-05-06 04:39:49,Expired
R07961,41200857,BT0004,3.53,11.55,2022-03-21 05:20:37,Expired
R07962,11200203,BT0004,18.59,20.13,2020-03-25 18:58:06,Expired
R07963,41700243,BT0002,16.83,20.54,2022-09-10 23:29:55,Expired
R07964,22101103,BT0002,28.48,20.28,2022-01-28 08:19:17,Expired
R07965,11700748,BT0004,20.63,20.75,2024-04-22 22:09:02,Expired
R07966,11201167,BT0007,2.78,13.77,2020-09-21 01:09:36,Expired
R07967,11500948,BT0002,29.43,24.58,2022-06-20 06:36:18,Expired
R07968,41900063,BT0005,5.76,28.48,2023-01-30 15:01:43,Expired
R07969,42000732,BT0005,4.36,16.18,2023-01-02 22:55:05,Expired
R07970,12100371,BT0005,22.02,11.14,2024-01-24 03:59:32,Expired
R07971,41501020,BT0005,11.77,5.22,2023-08-29 01:14:00,Expired
R07972,21600919,BT0003,8.0,25.09,2023-04-23 17:32:08,Expired
R07973,41600389,BT0002,14.6,4.92,2020-02-19 10:34:14,Expired
R07974,11500914,BT0005,28.49,29.58,2024-03-24 10:45:23,Expired
R07975,11201054,BT0005,15.81,10.46,2021-09-03 15:56:38,Expired
R07976,21800557,BT0005,13.77,6.53,2024-07-13 11:06:10,Expired
R07977,11800225,BT0001,3.65,3.36,2022-11-09 02:09:01,Expired
R07978,21900996,BT0006,29.58,20.27,2022-07-10 20:02:26,Expired
R07979,41600697,BT0004,23.14,2.51,2019-12-12 11:32:44,Expired
R07980,41900284,BT0001,6.49,26.77,2023-04-04 00:30:07,Expired
R07981,21701090,BT0007,29.88,9.35,2020-05-09 19:11:31,Expired
R07982,41600150,BT0002,12.4,2.71,2021-05-21 09:19:29,Expired
R07983,21200523,BT0006,17.81,15.22,2022-05-26 09:47:46,Expired
R07984,41200792,BT0001,8.52,5.63,2022-07-16 15:17:25,Expired
R07985,41701260,BT0004,16.71,10.73,2020-08-31 02:18:54,Expired
R07986,41200267,BT0006,2.47,14.32,2021-01-17 09:18:56,Expired
R07987,11301243,BT0002,12.6,11.25,2023-11-14 22:22:54,Expired
R07988,21301171,BT0005,8.81,11.81,2023-10-08 03:13:01,Expired
R07989,21401152,BT0002,21.62,17.3,2022-09-25 23:14:37,Expired
R07990,12200707,BT0002,23.32,7.84,2022-12-29 02:31:46,Expired
R07991,11401193,BT0005,29.81,5.93,2022-11-24 16:17:20,Expired
R07992,41300071,BT0004,13.85,14.69,2022-04-04 23:34:22,Expired
R07993,21400504,BT0001,9.07,20.84,2023-04-25 22:12:28,Expired
R07994,42001107,BT0005,19.31,24.5,2021-02-03 19:36:29,Expired
R07995,12101127,BT0003,25.43,17.83,2021-10-05 14:26:02,Expired
R07996,11800688,BT0004,10.74,6.76,2020-09-26 04:43:17,Expired
R07997,41700311,BT0001,28.94,17.73,2024-06-12 12:12:33,Expired
R07998,21300152,BT0004,26.94,9.85,2022-07-05 03:49:56,Expired
R07999,11600892,BT0007,11.38,22.7,2021-04-25 15:11:36,Expired
R08000,21701068,BT0002,13.09,15.06,2024-05-13 16:31:01,Expired
R08001,21900883,BT0004,1.68,23.52,2023-03-15 23:15:08,Expired
R08002,22000791,BT0003,11.8,2.78,2021-01-03 17:02:54,Expired
R08003,21600253,BT0003,13.12,6.46,2022-01-05 07:26:35,Expired
R08004,11301034,BT0004,15.96,16.51,2021-06-22 04:54:46,Expired
R08005,42100971,BT0001,24.24,23.38,2023-08-19 12:15:08,Expired
R08006,11300810,BT0006,25.83,29.93,2020-10-24 22:58:23,Expired
R08007,11900351,BT0001,5.55,2.61,2024-09-20 08:06:41,Expired
R08008,21600055,BT0002,16.34,20.39,2020-01-18 22:56:30,Expired
R08009,11500420,BT0001,25.88,29.55,2021-09-30 22:22:20,Expired
R08010,12001240,BT0003,4.13,25.24,2022-09-05 20:31:01,Expired
R08011,22000801,BT0001,11.42,10.48,2021-08-07 00:54:02,Expired
R08012,11600396,BT0002,16.46,22.02,2021-06-07 14:08:30,Expired
R08013,12200500,BT0002,29.56,29.76,2021-05-25 18:57:47,Expired
R08014,41700897,BT0006,16.22,23.74,2022-06-02 19:39:44,Expired
R08015,41400431,BT0005,24.2,18.95,2021-03-02 10:02:48,Expired
R08016,42101248,BT0004,21.45,1.84,2023-10-02 02:05:39,Expired
R08017,11500595,BT0005,8.09,6.74,2020-07-19 20:05:36,Expired
R08018,11301152,BT0003,13.11,12.11,2020-05-21 07:38:03,Expired
R08019,21200296,BT0003,17.64,9.31,2024-01-15 17:11:11,Expired
R08020,11500414,BT0006,3.47,8.71,2020-12-12 19:35:22,Expired
R08021,21400681,BT0007,9.65,20.26,2021-09-23 13:22:29,Expired
R08022,42100470,BT0006,25.3,6.04,2024-06-06 08:14:11,Expired
R08023,41800552,BT0005,4.45,6.48,2023-07-14 01:25:46,Expired
R08024,21500792,BT0006,21.76,7.75,2023-01-05 07:30:33,Expired
R08025,21700824,BT0007,17.55,24.67,2023-03-04 19:50:08,Expired
R08026,11501172,BT0005,17.74,26.61,2021-05-17 08:22:27,Expired
R08027,42001170,BT0001,4.93,13.28,2024-05-14 10:07:48,Expired
R08028,22100082,BT0004,25.22,7.81,2023-12-12 06:27:32,Expired
R08029,42001257,BT0004,24.33,10.88,2023-07-29 12:11:55,Expired
R08030,41401276,BT0003,5.44,7.5,2020-09-30 21:07:34,Expired
R08031,11300303,BT0001,13.3,26.44,2023-04-23 20:33:36,Expired
R08032,11400467,BT0001,16.38,10.83,2023-05-06 04:06:57,Expired
R08033,12101251,BT0005,18.3,23.28,2020-05-08 07:22:58,Expired
R08034,21301148,BT0002,12.28,8.76,2024-10-20 18:45:57,Expired
R08035,11400289,BT0005,23.71,3.71,2023-05-31 10:57:06,Expired
R08036,42000647,BT0006,6.38,21.62,2021-01-07 14:02:49,Expired
R08037,12000734,BT0004,23.79,21.94,2023-06-26 21:23:26,Expired
R08038,42200054,BT0005,7.37,19.71,2021-02-27 19:04:16,Expired
R08039,11700599,BT0003,1.65,11.79,2023-09-15 09:19:17,Expired
R08040,11500064,BT0006,26.91,2.15,2024-10-22 03:12:09,Expired
R08041,11501003,BT0004,26.51,17.44,2022-03-26 22:32:59,Expired
R08042,21800911,BT0001,26.48,2.82,2020-12-20 15:05:51,Expired
R08043,21500708,BT0003,27.11,7.67,2020-01-23 18:39:00,Expired
R08044,41300837,BT0002,12.59,18.67,2023-01-28 17:04:14,Expired
R08045,21300068,BT0002,9.28,19.24,2021-10-01 19:36:51,Expired
R08046,21300124,BT0006,5.01,4.91,2023-02-11 06:33:21,Expired
R08047,41900320,BT0007,27.19,9.11,2021-09-29 18:12:51,Expired
R08048,21400974,BT0006,20.51,24.37,2023-09-05 16:05:30,Expired
R08049,21901171,BT0006,4.52,3.11,2020-06-28 16:36:29,Expired
R08050,21200372,BT0007,23.53,29.87,2024-04-02 20:44:07,Expired
R08051,42001222,BT0003,14.0,14.75,2023-10-21 18:03:18,Expired
R08052,21200815,BT0002,22.31,16.9,2023-01-24 13:28:28,Expired
R08053,11701099,BT0004,17.43,23.6,2024-03-22 04:24:18,Expired
R08054,21700928,BT0003,29.41,2.75,2021-12-05 04:47:31,Expired
R08055,41301033,BT0001,21.79,21.51,2020-09-28 21:56:07,Expired
R08056,41501204,BT0001,4.89,18.84,2021-01-24 17:25:47,Expired
R08057,21500728,BT0006,10.1,4.63,2022-12-30 09:38:05,Expired
R08058,12100186,BT0004,27.22,25.39,2021-12-17 00:08:41,Expired
R08059,41201057,BT0001,22.1,13.91,2021-03-21 05:50:06,Expired
R08060,11900569,BT0003,1.87,7.53,2023-08-17 04:31:38,Expired
R08061,21600305,BT0003,23.66,8.13,2024-05-01 08:06:28,Expired
R08062,12100709,BT0006,3.66,23.84,2020-06-05 08:21:50,Expired
R08063,22101297,BT0006,12.68,4.58,2020-03-26 21:50:49,Expired
R08064,11700389,BT0004,5.27,12.86,2020-09-03 09:51:55,Expired
R08065,21600128,BT0003,24.56,14.14,2022-12-28 22:22:16,Expired
R08066,41200704,BT0002,26.51,10.55,2023-12-26 03:05:23,Expired
R08067,21800363,BT0004,11.87,4.76,2022-07-04 00:03:09,Expired
R08068,21801143,BT0004,25.43,27.08,2021-10-10 05:24:44,Expired
R08069,41200165,BT0004,26.92,25.31,2024-03-19 11:22:10,Expired
R08070,41300922,BT0007,13.73,13.89,2023-07-20 00:08:56,Expired
R08071,21900130,BT0004,18.76,19.95,2022-02-23 09:45:50,Expired
R08072,21801020,BT0003,19.17,8.3,2021-05-03 16:18:42,Expired
R08073,12200455,BT0004,7.53,26.71,2021-12-20 12:18:13,Expired
R08074,22000727,BT0002,2.61,19.92,2023-12-23 12:50:14,Expired
R08075,41401227,BT0003,21.48,20.51,2024-04-17 16:32:21,Expired
R08076,22100159,BT0004,9.86,22.24,2019-12-26 04:48:46,Expired
R08077,41800521,BT0007,29.88,2.8,2021-08-31 17:24:18,Expired
R08078,11200992,BT0004,29.91,26.13,2021-08-05 18:54:00,Expired
R08079,42000973,BT0001,12.38,10.16,2023-08-05 18:43:02,Expired
R08080,42100898,BT0005,17.07,20.06,2022-08-24 00:35:57,Expired
R08081,22100724,BT0005,13.24,7.94,2022-10-25 06:35:40,Expired
R08082,11500643,BT0002,9.64,27.95,2020-12-27 10:47:35,Expired
R08083,11600319,BT0002,2.74,23.86,2023-04-03 23:26:00,Expired
R08084,22100503,BT0006,13.1,18.33,2022-02-18 23:50:52,Expired
R08085,12200973,BT0002,3.87,22.46,2024-03-26 11:51:42,Expired
R08086,21200486,BT0004,15.19,20.31,2022-02-26 14:35:31,Expired
R08087,21800249,BT0003,24.54,11.27,2021-01-27 17:37:13,Expired
R08088,41400749,BT0005,15.18,28.0,2023-02-10 13:57:14,Expired
R08089,11801118,BT0003,7.23,6.62,2022-03-27 10:29:36,Expired
R08090,41300016,BT0006,21.96,8.57,2023-01-07 07:11:51,Expired
R08091,41400214,BT0003,27.01,24.53,2024-01-22 20:30:41,Expired
R08092,21600401,BT0003,9.79,2.02,2021-09-10 17:25:38,Expired
R08093,21600673,BT0005,25.44,13.96,2020-09-09 22:06:25,Expired
R08094,11300417,BT0001,6.2,21.19,2023-08-01 08:02:15,Expired
R08095,41200786,BT0007,27.42,27.62,2022-12-06 16:20:56,Expired
R08096,21600726,BT0003,9.73,21.69,2023-01-10 18:21:45,Expired
R08097,21500021,BT0003,16.09,3.26,2024-05-16 07:06:07,Expired
R08098,21301242,BT0003,21.5,14.45,2022-03-24 15:53:05,Expired
R08099,21600299,BT0005,8.51,16.3,2020-12-30 11:15:28,Expired
R08100,42001047,BT0001,8.31,12.4,2022-04-05 12:40:17,Expired
R08101,41300089,BT0001,4.81,28.14,2022-06-19 02:52:50,Expired
R08102,41800903,BT0001,5.25,4.94,2021-03-28 06:49:07,Expired
R08103,22101293,BT0002,5.96,5.97,2024-06-10 06:17:18,Expired
R08104,41900359,BT0006,24.46,12.16,2024-04-30 14:54:51,Expired
R08105,41900515,BT0006,17.1,7.87,2023-04-04 03:09:24,Expired
R08106,41901034,BT0004,2.24,10.83,2020-05-10 20:19:13,Expired
R08107,12200564,BT0003,14.6,6.08,2022-04-27 09:59:19,Expired
R08108,21400966,BT0006,10.47,29.73,2024-10-21 03:30:29,Expired
R08109,11700997,BT0005,21.96,28.17,2021-03-26 14:44:47,Expired
R08110,11600415,BT0005,11.19,2.55,2024-11-16 20:35:41,Expired
R08111,41300901,BT0007,25.49,9.28,2023-09-02 02:28:48,Expired
R08112,11700153,BT0002,21.27,17.45,2020-05-16 16:52:44,Expired
R08113,12200387,BT0006,25.1,18.18,2020-01-04 07:54:28,Expired
R08114,22000214,BT0005,14.74,17.58,2020-02-05 12:03:38,Expired
R08115,41900144,BT0006,19.9,3.5,2022-09-19 20:44:37,Expired
R08116,41501241,BT0006,21.09,15.35,2021-08-03 20:55:37,Expired
R08117,12200418,BT0003,14.84,25.48,2021-01-02 11:38:41,Expired
R08118,11700926,BT0004,23.9,3.84,2022-03-16 21:47:28,Expired
R08119,22100836,BT0007,15.59,25.94,2022-04-16 00:11:46,Expired
R08120,12100313,BT0003,15.74,6.71,2024-03-09 04:26:24,Expired
R08121,22201219,BT0005,13.97,2.02,2022-06-21 02:02:07,Expired
R08122,12200353,BT0004,7.97,20.35,2021-07-22 00:57:06,Expired
R08123,42100750,BT0005,2.23,15.89,2021-08-21 05:03:33,Expired
R08124,41300993,BT0006,28.71,2.86,2022-01-01 14:06:44,Expired
R08125,22201263,BT0006,10.21,28.52,2022-08-19 08:45:21,Expired
R08126,12101292,BT0005,13.59,16.46,2020-11-11 23:43:41,Expired
R08127,11800380,BT0006,23.16,15.8,2022-12-07 03:29:48,Expired
R08128,42100060,BT0007,23.17,11.6,2020-07-27 05:45:15,Expired
R08129,41700675,BT0007,16.67,30.0,2020-01-01 07:41:26,Expired
R08130,21500287,BT0002,24.74,25.88,2022-08-13 23:53:55,Expired
R08131,21500963,BT0002,19.65,6.65,2022-01-22 07:25:52,Expired
R08132,22101240,BT0007,18.95,11.33,2022-09-22 13:00:43,Expired
R08133,42200452,BT0005,23.48,27.32,2022-10-20 04:59:34,Expired
R08134,41800046,BT0005,3.33,20.64,2022-08-05 07:06:03,Expired
R08135,22201185,BT0004,27.21,17.65,2022-01-06 13:35:17,Expired
R08136,41700952,BT0006,14.51,2.24,2024-02-24 09:42:25,Expired
R08137,41400762,BT0004,29.32,23.06,2022-01-30 18:53:49,Expired
R08138,12200992,BT0004,26.1,9.14,2024-07-23 01:05:16,Expired
R08139,11800692,BT0007,8.81,7.0,2022-02-10 06:38:09,Expired
R08140,41301116,BT0003,2.43,12.5,2020-10-15 17:17:29,Expired
R08141,12100313,BT0005,21.19,9.88,2021-03-14 12:26:28,Expired
R08142,21300313,BT0004,2.64,23.0,2022-08-11 14:02:03,Expired
R08143,42100761,BT0006,4.01,12.96,2020-01-14 22:19:48,Expired
R08144,21900242,BT0003,11.96,19.27,2020-12-28 05:48:58,Expired
R08145,21300736,BT0002,15.06,1.89,2024-11-11 19:24:15,Expired
R08146,41400347,BT0007,3.12,15.64,2019-12-24 05:39:18,Expired
R08147,12000271,BT0003,2.82,8.1,2020-10-18 16:12:05,Expired
R08148,21800752,BT0005,10.42,25.58,2021-09-22 14:41:22,Expired
R08149,12100614,BT0006,12.01,5.34,2022-10-31 07:30:05,Expired
R08150,41400423,BT0006,3.82,25.8,2021-12-10 02:40:55,Expired
R08151,11900139,BT0002,5.89,11.42,2024-03-10 10:09:31,Expired
R08152,21900696,BT0007,18.75,28.58,2020-10-22 10:21:55,Expired
R08153,41200905,BT0001,14.87,3.97,2021-11-01 20:54:00,Expired
R08154,22100623,BT0004,27.49,21.39,2021-06-19 20:00:15,Expired
R08155,21700762,BT0006,6.69,8.89,2024-04-09 03:59:44,Expired
R08156,11600101,BT0003,12.72,12.9,2022-11-24 22:40:11,Expired
