Record_id,G_id,BetType_id,Odds1,Odds2,Lastest_modified,Status
R000008027,22100184,BT00000005,2.52,4.35,2021/11/12 08:26,Expired
R000008028,22100179,BT00000007,16.29,18.49,2021/11/12 11:27,Expired
R000008029,22100176,BT00000004,14,11.06,2021/11/12 13:30,Expired
R000008030,22100176,BT00000006,16.08,17.68,2021/11/12 13:52,Expired
R000008031,22100178,BT00000003,13.7,6.98,2021/11/12 18:43,Expired
R000008032,22100174,BT00000002,24.38,19.33,2021/11/12 19:41,Expired
R000008033,22100175,BT00000006,17.82,21.25,2021/11/12 23:45,Expired
R000008034,22100185,BT00000007,11.32,2.15,2021/11/13 06:40,Expired
R000008035,22100191,BT00000007,2.66,22.8,2021/11/13 08:00,Expired
R000008036,22100186,BT00000007,13.6,10.5,2021/11/13 08:21,Expired
R000008037,22100190,BT00000004,14.62,6.4,2021/11/13 10:32,Expired
R000008038,22100196,BT00000006,4.6,24.47,2021/11/14 01:54,Expired
R000008039,22100192,BT00000007,20.15,16.59,2021/11/14 13:17,Expired
R000008040,22100193,BT00000001,12.72,16.72,2021/11/14 15:35,Expired
R000008041,22100197,BT00000001,6.97,11.7,2021/11/14 15:52,Expired
R000008042,22100206,BT00000002,16.88,7.07,2021/11/15 00:31,Expired
R000008043,22100201,BT00000001,19.44,2.49,2021/11/15 03:59,Expired
R000008044,22100199,BT00000001,24.64,18.4,2021/11/15 13:22,Expired
R000008045,22100206,BT00000003,9.9,23.82,2021/11/15 21:14,Expired
R000008046,22100203,BT00000007,13.21,20.41,2021/11/15 23:02,Expired
R000008047,22100210,BT00000003,21.81,16.29,2021/11/16 05:46,Expired
R000008048,22100211,BT00000006,15.89,15.67,2021/11/16 14:59,Expired
R000008049,22100221,BT00000007,2.93,23.3,2021/11/17 06:11,Expired
R000008050,22100217,BT00000001,18,15.78,2021/11/17 07:06,Expired
R000008051,22100223,BT00000002,9.31,4.76,2021/11/17 08:53,Expired
R000008052,22100220,BT00000005,2.47,23.33,2021/11/17 09:50,Expired
R000008053,22100215,BT00000004,14.24,14.37,2021/11/17 09:58,Expired
R000008054,22100219,BT00000007,5.09,19.97,2021/11/17 10:09,Expired
R000008055,22100220,BT00000006,21.2,7.75,2021/11/17 14:05,Expired
R000008056,22100216,BT00000003,24.3,2.5,2021/11/17 15:13,Expired
R000008057,22100221,BT00000002,17.04,3.01,2021/11/17 16:03,Expired
R000008058,22100218,BT00000005,2.67,8.87,2021/11/17 16:07,Expired
R000008059,22100216,BT00000001,19.09,20.09,2021/11/17 17:51,Expired
R000008061,22100213,BT00000005,7.65,6.64,2021/11/17 18:55,Expired
R000008062,22100219,BT00000006,19.61,24.77,2021/11/17 19:40,Expired
R000008063,22100226,BT00000006,22.4,3.55,2021/11/18 12:40,Expired
R000008064,22100225,BT00000003,18.2,11.31,2021/11/18 16:00,Expired
R000008065,22100237,BT00000005,24.98,21.17,2021/11/19 00:04,Expired
R000008066,22100234,BT00000006,11.7,10,2021/11/19 02:09,Expired
R000008067,22100235,BT00000005,15.88,23.62,2021/11/19 02:53,Expired
R000008068,22100230,BT00000002,17.34,24.76,2021/11/19 08:12,Expired
R000008069,22100237,BT00000003,24.69,22.93,2021/11/19 13:50,Expired
R000008070,22100234,BT00000007,14.84,23.5,2021/11/19 17:11,Expired
R000008071,22100232,BT00000001,17.67,19.08,2021/11/19 18:51,Expired
R000008072,22100240,BT00000007,13.87,12.92,2021/11/20 00:10,Expired
R000008073,22100245,BT00000006,5.52,10.45,2021/11/20 01:35,Expired
R000008074,22100239,BT00000007,24.08,18.92,2021/11/20 02:31,Expired
R000008075,22100247,BT00000003,16.31,9.46,2021/11/20 07:00,Expired
R000008076,22100244,BT00000005,7.05,12.22,2021/11/20 08:43,Expired
R000008077,22100244,BT00000004,15.17,5.49,2021/11/20 23:05,Expired
R000008078,22100248,BT00000004,3.53,16.93,2021/11/21 12:18,Expired
R000008079,22100248,BT00000001,18.4,21.86,2021/11/21 12:45,Expired
R000008080,22100250,BT00000005,4.16,21.93,2021/11/21 17:16,Expired
R000008081,22100252,BT00000007,7.16,19.32,2021/11/21 20:50,Expired
R000008082,22100250,BT00000002,16.25,18.56,2021/11/21 22:26,Expired
R000008084,22100261,BT00000004,3.31,15.94,2021/11/22 02:21,Expired
R000008085,22100253,BT00000003,1.92,3.29,2021/11/22 03:06,Expired
R000008086,22100253,BT00000001,20.06,15.18,2021/11/22 16:06,Expired
R000008087,22100253,BT00000006,17.2,13.09,2021/11/22 17:25,Expired
R000008088,22100258,BT00000003,5.42,24.66,2021/11/22 23:08,Expired
R000008089,22100266,BT00000001,15.91,4.04,2021/11/23 13:16,Expired
R000008090,22100264,BT00000001,9.96,14.64,2021/11/23 22:37,Expired
R000008091,22100269,BT00000005,14.8,6.69,2021/11/24 00:40,Expired
R000008092,22100277,BT00000007,11.68,13.27,2021/11/24 01:13,Expired
R000008093,22100270,BT00000003,5.67,20.53,2021/11/24 01:39,Expired
R000008094,22100268,BT00000004,17.77,6.62,2021/11/24 07:03,Expired
R000008095,22100269,BT00000001,10.69,20.91,2021/11/24 07:41,Expired
R000008096,22100278,BT00000004,18.49,22.68,2021/11/24 11:35,Expired
R000008098,22100267,BT00000007,6.2,1.93,2021/11/24 17:11,Expired
R000008099,22100286,BT00000007,7.85,1.71,2021/11/26 01:05,Expired
R000008100,22100283,BT00000003,16.26,16.81,2021/11/26 02:06,Expired
R000008101,22100281,BT00000005,22.61,19.45,2021/11/26 03:56,Expired
R000008102,22100282,BT00000004,14.13,9.34,2021/11/26 05:07,Expired
R000008103,22100282,BT00000003,4.59,2.74,2021/11/26 05:59,Expired
R000008104,22100284,BT00000005,8.28,19.68,2021/11/26 09:51,Expired
R000008105,22100285,BT00000006,4.83,21.11,2021/11/26 15:20,Expired
R000008107,22100295,BT00000003,3.31,16.16,2021/11/27 00:19,Expired
R000008108,22100296,BT00000003,3.2,7.89,2021/11/27 01:30,Expired
R000008110,22100296,BT00000006,14.59,4.45,2021/11/27 16:49,Expired
R000008111,22100297,BT00000006,5.08,20.44,2021/11/27 18:17,Expired
R000008112,22100294,BT00000006,11.33,10.83,2021/11/27 19:27,Expired
R000008113,22100294,BT00000001,2.48,2.34,2021/11/27 20:01,Expired
R000008115,22100299,BT00000007,9.44,13.83,2021/11/27 23:47,Expired
R000008116,22100301,BT00000006,13.55,19.68,2021/11/28 03:41,Expired
R000008117,22100302,BT00000004,1.52,11.6,2021/11/28 05:48,Expired
R000008118,22100300,BT00000006,15.3,8.97,2021/11/28 05:49,Expired
R000008119,22100304,BT00000007,2.02,11.72,2021/11/28 07:31,Expired
R000008120,22100304,BT00000006,18.74,5.05,2021/11/28 21:16,Expired
R000008121,22100312,BT00000004,12.32,16.51,2021/11/29 06:20,Expired
R000008122,22100309,BT00000001,23.51,2.06,2021/11/29 07:57,Expired
R000008123,22100307,BT00000003,7.38,23.53,2021/11/29 10:25,Expired
R000008124,22100309,BT00000004,2.2,22.46,2021/11/29 13:12,Expired
R000008125,22100313,BT00000002,14.66,18.59,2021/11/29 16:20,Expired
R000008127,22100317,BT00000003,15.79,9.11,2021/11/30 01:21,Expired
R000008128,22100316,BT00000006,22.33,16.95,2021/11/30 02:15,Expired
R000008130,22100318,BT00000001,6.74,11.44,2021/11/30 11:58,Expired
R000008131,22100314,BT00000001,16.37,23.11,2021/11/30 16:29,Expired
R000008132,22100322,BT00000002,23.04,19.13,2021/12/1 00:44,Expired
R000008133,22100321,BT00000001,9.05,23.66,2021/12/1 02:12,Expired
R000008134,22100322,BT00000005,13,17.31,2021/12/1 11:40,Expired
R000008135,22100319,BT00000002,18.4,14.06,2021/12/1 14:01,Expired
R000008136,22100326,BT00000004,5.17,9.84,2021/12/1 18:12,Expired
R000008138,22100331,BT00000005,22.78,14.81,2021/12/2 00:51,Expired
R000008139,22100331,BT00000002,15.64,9.38,2021/12/2 01:13,Expired
R000008140,22100332,BT00000007,2.83,15.38,2021/12/2 01:48,Expired
R000008141,22100329,BT00000002,19.06,20.82,2021/12/2 15:43,Expired
R000008142,22100329,BT00000006,19.34,6.23,2021/12/2 19:55,Expired
R000008143,22100341,BT00000003,10.37,24.22,2021/12/3 05:31,Expired
R000008144,22100340,BT00000003,17.78,3.84,2021/12/3 08:48,Expired
R000008145,22100339,BT00000003,2.71,10.89,2021/12/3 09:37,Expired
R000008146,22100334,BT00000004,11.92,9.41,2021/12/3 10:17,Expired
R000008147,22100341,BT00000006,4.6,21.73,2021/12/3 13:54,Expired
R000008148,22100333,BT00000004,2.37,22.82,2021/12/3 14:44,Expired
R000008151,22100341,BT00000004,12.29,22,2021/12/3 21:08,Expired
R000008152,22100338,BT00000002,8.43,9.11,2021/12/3 21:09,Expired
R000008153,22100337,BT00000006,9.05,9.3,2021/12/3 21:11,Expired
R000008154,22100334,BT00000006,16.08,20.95,2021/12/3 23:39,Expired
R000008155,22100343,BT00000004,5.43,16,2021/12/4 12:41,Expired
R000008156,22100343,BT00000005,19.84,11.72,2021/12/4 14:43,Expired
R000008157,22100344,BT00000003,7.33,17.38,2021/12/4 23:10,Expired
R000008158,22100351,BT00000007,6.19,16.53,2021/12/5 00:59,Expired
R000008159,22100350,BT00000007,10.67,21.7,2021/12/5 04:38,Expired
R000008160,22100351,BT00000005,22.01,24.05,2021/12/5 12:15,Expired
R000008161,22100352,BT00000001,7.69,16.69,2021/12/5 21:46,Expired
R000008162,22100362,BT00000004,14.73,15.12,2021/12/6 01:39,Expired
R000008163,22100362,BT00000007,11.72,11.12,2021/12/6 04:24,Expired
R000008164,22100359,BT00000007,1.75,23.37,2021/12/6 06:14,Expired
R000008165,22100355,BT00000001,15.01,7.06,2021/12/6 07:19,Expired
R000008166,22100362,BT00000005,11.17,4.15,2021/12/6 08:25,Expired
R000008167,22100354,BT00000007,8.74,13.99,2021/12/6 08:40,Expired
R000008168,22100356,BT00000007,18.15,22.06,2021/12/6 16:05,Expired
R000008169,22100358,BT00000003,12.73,20.49,2021/12/6 21:05,Expired
R000008170,22100359,BT00000004,14.96,20.35,2021/12/6 21:52,Expired
R000008171,22100364,BT00000004,23.03,21.3,2021/12/7 16:56,Expired
R000008172,22100378,BT00000005,8.21,4.87,2021/12/8 01:34,Expired
R000008173,22100377,BT00000007,10.65,15.18,2021/12/8 01:53,Expired
R000008174,22100370,BT00000001,9.83,14.59,2021/12/8 04:50,Expired
R000008175,22100375,BT00000001,23.66,18.96,2021/12/8 04:53,Expired
R000008176,22100369,BT00000004,3.52,16.81,2021/12/8 05:14,Expired
R000008177,22100368,BT00000001,14.86,9.77,2021/12/8 11:35,Expired
R000008178,22100377,BT00000003,8.42,2.31,2021/12/8 18:14,Expired
R000008179,22100388,BT00000004,1.76,17.29,2021/12/10 05:31,Expired
R000008180,22100387,BT00000007,3.96,14.91,2021/12/10 06:30,Expired
R000008181,22100384,BT00000007,6.68,1.64,2021/12/10 10:00,Expired
R000008182,22100384,BT00000006,9.27,8.89,2021/12/10 10:05,Expired
R000008183,22100388,BT00000003,11.08,18.27,2021/12/10 10:41,Expired
R000008184,22100390,BT00000005,7.55,16.7,2021/12/10 10:48,Expired
R000008185,22100382,BT00000006,8.89,11.83,2021/12/10 10:50,Expired
R000008187,22100384,BT00000001,23.21,7.4,2021/12/10 14:39,Expired
R000008189,22100382,BT00000004,3.74,9.66,2021/12/10 17:04,Expired
R000008190,22100390,BT00000003,16.82,12.84,2021/12/10 19:44,Expired
R000008191,22100382,BT00000007,15.65,7.23,2021/12/10 21:12,Expired
R000008192,22100385,BT00000003,19.45,4.67,2021/12/10 22:48,Expired
R000008193,22100397,BT00000006,15.7,19.35,2021/12/11 01:24,Expired
R000008194,22100392,BT00000007,6.2,24.03,2021/12/11 08:36,Expired
R000008195,22100393,BT00000004,23.33,7.39,2021/12/11 08:50,Expired
R000008196,22100395,BT00000005,3.13,12.25,2021/12/11 18:23,Expired
R000008197,22100397,BT00000007,21.83,4.63,2021/12/11 23:37,Expired
R000008198,22100400,BT00000007,19.43,6.89,2021/12/12 13:36,Expired
R000008199,22100402,BT00000007,23.91,8.78,2021/12/12 18:49,Expired
R000008200,22100407,BT00000003,7.25,22.59,2021/12/13 09:10,Expired
R000008201,22100407,BT00000004,17.04,4.43,2021/12/13 10:58,Expired
R000008202,22100412,BT00000001,10.64,9.37,2021/12/13 17:08,Expired
R000008203,22100404,BT00000006,2.14,18.8,2021/12/13 17:21,Expired
R000008204,22100416,BT00000006,9.54,16.37,2021/12/14 04:28,Expired
R000008205,22100416,BT00000004,13.16,15.89,2021/12/14 05:40,Expired
R000008206,22100419,BT00000007,13.51,13.79,2021/12/15 00:12,Expired
R000008207,22100427,BT00000005,5.27,21.81,2021/12/15 08:27,Expired
R000008208,22100426,BT00000001,7.87,23.11,2021/12/15 10:00,Expired
R000008209,22100417,BT00000002,14.2,7.87,2021/12/15 11:44,Expired
R000008210,22100418,BT00000001,5.37,22.52,2021/12/15 18:23,Expired
R000008211,22100420,BT00000003,8.26,9.21,2021/12/15 19:17,Expired
R000008212,22100427,BT00000006,10.61,24.3,2021/12/15 22:06,Expired
R000008213,22100428,BT00000003,17.7,9.74,2021/12/16 05:27,Expired
R000008214,22100431,BT00000004,2.62,7.05,2021/12/16 07:34,Expired
R000008215,22100429,BT00000003,18.41,8.35,2021/12/16 08:51,Expired
R000008216,22100436,BT00000002,24.88,13.75,2021/12/17 02:44,Expired
R000008217,22100433,BT00000005,14.12,24.68,2021/12/17 03:33,Expired
R000008219,22100440,BT00000005,14.9,16,2021/12/17 14:24,Expired
R000008220,22100434,BT00000003,13.12,17.07,2021/12/17 16:31,Expired
R000008221,22100445,BT00000005,8.79,23.77,2021/12/18 01:17,Expired
R000008222,22100446,BT00000005,1.66,2.77,2021/12/18 05:16,Expired
R000008223,22100446,BT00000002,20.58,8.69,2021/12/18 06:42,Expired
R000008224,22100443,BT00000007,16.59,10.9,2021/12/18 11:07,Expired
R000008225,22100446,BT00000003,19.73,10.17,2021/12/18 13:42,Expired
R000008226,22100451,BT00000002,24.43,1.62,2021/12/19 03:03,Expired
R000008227,22100448,BT00000002,24.85,11.02,2021/12/19 08:55,Expired
R000008228,22100449,BT00000006,21.42,5.25,2021/12/19 15:33,Expired
R000008229,22100450,BT00000004,1.78,1.91,2021/12/19 21:41,Expired
R000008230,22100463,BT00000004,4.21,24.02,2021/12/20 06:14,Expired
R000008231,22100462,BT00000006,20.93,24.92,2021/12/20 08:09,Expired
R000008232,22100460,BT00000004,8.52,24.43,2021/12/20 16:19,Expired
R000008233,22100461,BT00000002,11.45,8.16,2021/12/20 21:13,Expired
R000008234,22100468,BT00000003,18.2,18.22,2021/12/21 16:03,Expired
R000008235,22100469,BT00000007,2.53,6.87,2021/12/21 18:24,Expired
R000008236,22100475,BT00000005,14.53,21.18,2021/12/22 00:28,Expired
R000008237,22100470,BT00000007,21.32,7.97,2021/12/22 13:48,Expired
R000008238,22100481,BT00000004,22.08,8.07,2021/12/23 00:21,Expired
R000008239,22100478,BT00000004,9.8,16.85,2021/12/23 03:22,Expired
R000008240,22100476,BT00000005,16.06,5.1,2021/12/23 14:11,Expired
R000008241,22100483,BT00000005,11.98,9.45,2021/12/23 14:44,Expired
R000008242,22100480,BT00000005,16.08,16.31,2021/12/23 15:54,Expired
R000008243,22100485,BT00000001,22.09,18.97,2021/12/23 18:27,Expired
R000008244,22100492,BT00000007,15.65,16.81,2021/12/25 10:28,Expired
R000008245,22100489,BT00000003,18.24,2.55,2021/12/25 18:37,Expired
R000008247,22100488,BT00000002,2.91,19.16,2021/12/25 20:43,Expired
R000008248,22100489,BT00000006,15.53,14.84,2021/12/25 23:49,Expired
R000008249,22100493,BT00000005,17.4,12.51,2021/12/26 01:01,Expired
R000008250,22100499,BT00000002,24.59,10.85,2021/12/26 01:35,Expired
R000008252,22100494,BT00000007,20.36,13.92,2021/12/26 04:57,Expired
R000008253,22100497,BT00000001,7.61,6.98,2021/12/26 05:14,Expired
R000008254,22100498,BT00000002,7.34,1.63,2021/12/26 06:17,Expired
R000008255,22100494,BT00000001,16.54,23.71,2021/12/26 08:21,Expired
R000008256,22100498,BT00000005,7.67,14.64,2021/12/26 08:48,Expired
R000008257,22100500,BT00000005,14.19,2.26,2021/12/26 08:57,Expired
R000008258,22100495,BT00000007,7.96,20.29,2021/12/26 15:43,Expired
R000008259,22100497,BT00000003,2.25,12.62,2021/12/26 17:19,Expired
R000008260,22100493,BT00000003,17.79,9.91,2021/12/26 18:59,Expired
R000008261,22100493,BT00000004,13.47,23,2021/12/26 18:59,Expired
R000008262,22100493,BT00000006,18.68,6.76,2021/12/26 19:04,Expired
R000008263,22100497,BT00000002,3.43,19.77,2021/12/26 19:19,Expired
R000008264,22100499,BT00000001,10.37,8.31,2021/12/26 22:21,Expired
R000008266,22100504,BT00000004,12.81,18.41,2021/12/27 00:49,Expired
R000008267,22100506,BT00000006,16.63,5.97,2021/12/27 01:30,Expired
R000008268,22100501,BT00000005,22.97,15.02,2021/12/27 02:36,Expired
R000008269,22100502,BT00000001,5.35,16.82,2021/12/27 06:35,Expired
R000008270,22100501,BT00000004,8.59,9.39,2021/12/27 06:38,Expired
R000008271,22100502,BT00000005,20.66,20.62,2021/12/27 09:20,Expired
R000008272,22100506,BT00000007,4.87,22.64,2021/12/27 15:30,Expired
R000008273,22100503,BT00000006,4.7,14.82,2021/12/27 19:56,Expired
R000008274,22100513,BT00000002,11.23,11.18,2021/12/28 05:24,Expired
R000008275,22100510,BT00000001,10.87,15.68,2021/12/28 09:14,Expired
R000008276,22100509,BT00000006,2.38,16.72,2021/12/28 10:45,Expired
R000008277,22100510,BT00000002,7.24,21.35,2021/12/28 14:49,Expired
R000008278,22100520,BT00000007,9.01,10.76,2021/12/29 03:23,Expired
R000008279,22100519,BT00000007,24.42,20.22,2021/12/29 04:37,Expired
R000008280,22100523,BT00000004,6.71,21.59,2021/12/29 07:05,Expired
R000008281,22100520,BT00000005,5.93,12.85,2021/12/29 07:56,Expired
R000008282,22100516,BT00000003,3.06,13.51,2021/12/29 08:46,Expired
R000008283,22100519,BT00000004,4.83,10.65,2021/12/29 15:10,Expired
R000008284,22100519,BT00000001,12.96,5.23,2021/12/29 15:41,Expired
R000008285,22100517,BT00000007,5.88,6.37,2021/12/29 19:13,Expired
R000008286,22100517,BT00000006,23.96,12.58,2021/12/29 20:37,Expired
R000008287,22100517,BT00000001,23.9,18.42,2021/12/29 22:33,Expired
R000008288,22100518,BT00000005,23.54,1.84,2021/12/29 23:41,Expired
R000008289,22100527,BT00000007,24.63,21.15,2021/12/30 08:09,Expired
R000008290,22100526,BT00000003,20.45,17.56,2021/12/30 15:07,Expired
R000008291,22100527,BT00000006,5.61,11.11,2021/12/30 23:04,Expired
R000008292,22100529,BT00000006,12.53,3.14,2021/12/31 03:30,Expired
R000008293,22100535,BT00000006,5.36,13.58,2021/12/31 05:18,Expired
R000008294,22100538,BT00000004,13.59,12.82,2021/12/31 16:09,Expired
R000008295,22100531,BT00000002,11.14,14.95,2021/12/31 19:25,Expired
R000008296,22100533,BT00000004,4.03,14.7,2021/12/31 19:32,Expired
R000008297,22100536,BT00000004,11.02,5.5,2021/12/31 20:24,Expired
R000008298,22100540,BT00000003,10.3,20.89,2022/1/1 00:54,Expired
R000008299,22100539,BT00000007,23.64,6.61,2022/1/1 07:29,Expired
R000008300,22100542,BT00000006,21.54,10.04,2022/1/1 08:31,Expired
R000008301,22100542,BT00000001,12.96,13.92,2022/1/1 09:17,Expired
R000008302,22100539,BT00000006,10.63,10.34,2022/1/1 17:17,Expired
R000008303,22100543,BT00000001,3.72,3.63,2022/1/1 19:33,Expired
R000008304,22100549,BT00000003,7.18,3,2022/1/2 00:25,Expired
R000008305,22100550,BT00000003,3.26,13.1,2022/1/2 07:31,Expired
R000008306,22100550,BT00000007,23.89,23.49,2022/1/2 16:18,Expired
R000008307,22100550,BT00000001,16.93,6.16,2022/1/2 18:26,Expired
R000008308,22100552,BT00000006,6.92,16.49,2022/1/3 04:53,Expired
R000008309,22100561,BT00000002,16.15,1.85,2022/1/3 05:30,Expired
R000008310,22100558,BT00000001,5.46,17.52,2022/1/3 09:22,Expired
R000008311,22100558,BT00000002,3.16,4.16,2022/1/3 14:32,Expired
R000008312,22100555,BT00000007,10.38,17.07,2022/1/3 16:05,Expired
R000008314,22100553,BT00000007,15.85,21.46,2022/1/3 16:49,Expired
R000008315,22100559,BT00000003,11.21,7.33,2022/1/3 18:09,Expired
R000008316,22100556,BT00000006,14.65,9.13,2022/1/3 18:55,Expired
R000008317,22100554,BT00000004,5.85,10.64,2022/1/3 21:09,Expired
R000008319,22100553,BT00000001,20.81,8.24,2022/1/3 23:09,Expired
R000008320,22100565,BT00000007,13.86,4.48,2022/1/4 14:21,Expired
R000008321,22100568,BT00000001,23.35,21.93,2022/1/5 01:02,Expired
R000008322,22100573,BT00000002,19.86,2.34,2022/1/5 07:59,Expired
R000008323,22100571,BT00000003,13.69,14.07,2022/1/5 15:17,Expired
R000008324,22100575,BT00000004,24.76,24.9,2022/1/5 19:55,Expired
R000008325,22100577,BT00000007,16.74,20.22,2022/1/5 20:28,Expired
R000008326,22100581,BT00000003,22.62,23.36,2022/1/6 09:16,Expired
R000008327,22100589,BT00000006,9.76,23.14,2022/1/7 08:08,Expired
R000008328,22100586,BT00000005,23.99,18.67,2022/1/7 10:48,Expired
R000008329,22100582,BT00000003,2.39,1.94,2022/1/7 18:21,Expired
R000008330,22100590,BT00000001,18.8,10.01,2022/1/7 19:10,Expired
R000008331,22100592,BT00000005,19.39,1.84,2022/1/8 01:02,Expired
R000008332,22100595,BT00000004,19.72,22.34,2022/1/8 06:32,Expired
R000008333,22100592,BT00000002,8.55,2.68,2022/1/8 08:12,Expired
R000008334,22100593,BT00000002,11.26,7.1,2022/1/8 09:32,Expired
R000008335,22100594,BT00000003,1.52,16.74,2022/1/8 12:02,Expired
R000008336,22100601,BT00000007,14.57,20.19,2022/1/9 01:14,Expired
R000008337,22100602,BT00000007,17.52,13.21,2022/1/9 03:40,Expired
R000008338,22100603,BT00000002,16.68,21.36,2022/1/9 06:48,Expired
R000008339,22100603,BT00000007,12.12,3.9,2022/1/9 07:13,Expired
R000008340,22100598,BT00000003,5.3,19.61,2022/1/9 07:50,Expired
R000008341,22100599,BT00000003,11.88,2.44,2022/1/9 09:58,Expired
R000008342,22100599,BT00000004,7.87,5.25,2022/1/9 13:58,Expired
R000008343,22100602,BT00000001,20.76,3.96,2022/1/9 19:51,Expired
R000008344,22100602,BT00000006,3.44,22.41,2022/1/9 21:26,Expired
R000008345,22100610,BT00000006,15.16,22.5,2022/1/10 01:52,Expired
R000008346,22100711,BT00000006,4.93,10.92,2022/1/10 05:33,Expired
R000008347,22100486,BT00000003,4.1,18.93,2022/1/10 18:59,Expired
R000008348,22100608,BT00000007,17.15,2.38,2022/1/10 23:18,Expired
R000008349,22100612,BT00000005,11.68,1.55,2022/1/11 00:53,Expired
R000008350,22100415,BT00000007,14,13.77,2022/1/11 01:07,Expired
R000008352,22100415,BT00000001,13.07,4.57,2022/1/11 05:50,Expired
R000008353,22100614,BT00000007,6.98,10.65,2022/1/11 05:51,Expired
R000008354,22100615,BT00000001,4.39,23.95,2022/1/11 15:49,Expired
R000008355,22100415,BT00000005,21.42,8.98,2022/1/11 17:36,Expired
R000008356,22100616,BT00000006,3.11,12.17,2022/1/11 20:06,Expired
R000008357,22100613,BT00000001,8.95,16.08,2022/1/11 21:53,Expired
R000008358,22100626,BT00000006,7.61,22.08,2022/1/12 00:15,Expired
R000008359,22100620,BT00000002,17.62,19.62,2022/1/12 06:49,Expired
R000008360,22100618,BT00000002,22.44,23.61,2022/1/12 06:56,Expired
R000008361,22100623,BT00000006,19.74,12.98,2022/1/12 09:38,Expired
R000008362,22100626,BT00000003,18.78,8.29,2022/1/12 12:40,Expired
R000008363,22100619,BT00000006,7.77,14.63,2022/1/12 14:34,Expired
R000008364,22100623,BT00000004,3.4,22.78,2022/1/12 22:48,Expired
R000008365,22100630,BT00000007,12.12,18.58,2022/1/13 01:58,Expired
R000008366,22100630,BT00000003,20.33,6.66,2022/1/13 07:35,Expired
R000008367,22100631,BT00000007,21.37,18.38,2022/1/13 09:30,Expired
R000008368,22100627,BT00000002,2.52,17.39,2022/1/13 13:05,Expired
R000008369,22100628,BT00000007,2.96,17.47,2022/1/13 15:06,Expired
R000008370,22100629,BT00000007,16.27,1.82,2022/1/13 22:37,Expired
R000008371,22100638,BT00000004,24.89,7.39,2022/1/14 13:31,Expired
R000008372,22100636,BT00000002,7.87,19.69,2022/1/14 17:17,Expired
R000008373,22100635,BT00000004,15.82,11.75,2022/1/14 18:40,Expired
R000008375,22100643,BT00000005,20.41,18.63,2022/1/15 06:44,Expired
R000008376,22100648,BT00000002,22.04,2.91,2022/1/15 07:28,Expired
R000008377,22100648,BT00000006,18.57,12.52,2022/1/15 09:38,Expired
R000008378,22100653,BT00000005,19.36,23.4,2022/1/16 02:37,Expired
R000008379,22100617,BT00000007,13.4,20.34,2022/1/16 03:03,Expired
R000008380,22100660,BT00000006,12.98,21.89,2022/1/17 03:21,Expired
R000008381,22100658,BT00000003,4.13,5.92,2022/1/17 05:44,Expired
R000008382,22100663,BT00000003,20.41,3.85,2022/1/17 05:45,Expired
R000008383,22100665,BT00000003,22.77,12.42,2022/1/17 10:00,Expired
R000008384,22100664,BT00000003,16.48,13.35,2022/1/17 11:54,Expired
R000008385,22100654,BT00000004,21.67,5.74,2022/1/17 16:06,Expired
R000008386,22100659,BT00000005,3.63,2.17,2022/1/17 16:12,Expired
R000008387,22100664,BT00000007,21.47,2.58,2022/1/17 17:20,Expired
R000008388,22100661,BT00000005,15.31,10.25,2022/1/17 20:37,Expired
R000008389,22100667,BT00000007,3.49,21.13,2022/1/18 00:54,Expired
R000008390,22100667,BT00000004,18.23,14.58,2022/1/18 03:41,Expired
R000008391,22100667,BT00000002,2.46,9.81,2022/1/18 17:36,Expired
R000008392,22100668,BT00000004,10.65,14.41,2022/1/19 00:10,Expired
R000008393,22100672,BT00000004,24.92,16.84,2022/1/19 03:53,Expired
R000008394,22100674,BT00000007,2.19,14.49,2022/1/19 09:48,Expired
R000008395,22100677,BT00000001,14.51,3.35,2022/1/19 13:31,Expired
R000008396,22100675,BT00000007,2.58,3.63,2022/1/19 16:17,Expired
R000008397,22100678,BT00000004,16.82,8.75,2022/1/19 18:47,Expired
R000008398,22100668,BT00000007,16.27,5.82,2022/1/19 20:29,Expired
R000008399,22100676,BT00000006,19.48,2.86,2022/1/19 21:19,Expired
R000008400,22100676,BT00000005,12.92,3.4,2022/1/19 22:23,Expired
R000008401,22100673,BT00000006,13.03,6.68,2022/1/19 22:46,Expired
R000008402,22100681,BT00000002,13.24,20.47,2022/1/20 01:53,Expired
R000008403,22100682,BT00000002,13.24,14.2,2022/1/20 03:29,Expired
R000008404,22100682,BT00000005,12.79,11.39,2022/1/20 06:22,Expired
R000008405,22100682,BT00000003,11.4,17.51,2022/1/20 07:58,Expired
R000008406,22100688,BT00000003,15.12,10.1,2022/1/21 01:37,Expired
R000008407,22100688,BT00000001,7.05,5.9,2022/1/21 01:48,Expired
R000008408,22100690,BT00000006,15.31,24.82,2022/1/21 06:09,Expired
R000008409,22100694,BT00000004,16.82,12.52,2022/1/21 07:20,Expired
R000008410,22100694,BT00000006,21.42,18.35,2022/1/21 08:24,Expired
R000008411,22100690,BT00000007,15.11,16.38,2022/1/21 11:09,Expired
R000008412,22100690,BT00000003,3.11,18.61,2022/1/21 16:31,Expired
R000008413,22100692,BT00000005,9.34,19.04,2022/1/21 17:12,Expired
R000008414,22100689,BT00000004,2.08,4.39,2022/1/21 19:05,Expired
R000008415,22100684,BT00000003,11.1,6,2022/1/21 20:48,Expired
